wav_filename,rtf,wer,cer,original,prediction
cam_06705_01973373571.wav,0.18,0.111111,0.020000,a polinyà hi vaig treballar quan tenia divuit anys,a polinyà i vaig treballar quan tenia divuit anys
cam_08935_00780612722.wav,0.18,0.000000,0.000000,si a l'escorxador frigorífic d'osona hi maten bestiar no m'hi trobareu pas perquè no m'agraden els escorxadors,si a l'escorxador frigorífic d'osona hi maten bestiar no m'hi trobareu pas perquè no m'agraden els escorxadors
cam_04484_01901967713.wav,0.17,1.000000,0.363636,vint-i dos cara de gos,vint-i-dos que ara davos
cam_02689_01304071204.wav,0.17,0.555556,0.600000,el vol cap a colòmbia feia escala a amsterdam,el vol que a colòmbia
cam_00762_01755684641.wav,0.18,0.000000,0.000000,la campanya de micromecenatge espera recollir més de set mil euros,la campanya de micromecenatge espera recollir més de set mil euros
cam_03386_00199994363.wav,0.18,0.090909,0.065574,fernando alonso té el coll molt gruixut perquè està molt fort,seran alonso té el coll molt gruixut perquè està molt fort
cam_00459_01976101592.wav,0.17,0.285714,0.250000,el més conegut d'islàndia és el bacallà els volcans i l'equip nacional de futbol,el més conegut d'islàndia és el bacallà els volcans nacional
cam_06279_00236303122.wav,0.18,0.000000,0.000000,la pedra gentil és una estructura del municipi de vallgorguina,la pedra gentil és una estructura del municipi de vallgorguina
cam_03386_01957675392.wav,0.18,0.000000,0.000000,penélope cruz és la parella de javier bardem,penélope cruz és la parella de javier bardem
cam_04484_01622288592.wav,0.18,0.000000,0.000000,hi ha hagut un incendi a lliçà d'amunt,hi ha hagut un incendi a lliçà d'amunt
cam_04484_01081254941.wav,0.18,0.125000,0.041667,m'agradaven tant les xocolatines milka que sempre en tenia una bona reserva guardada a la nevera,m'agradaven tant les xocolatines milka que sempre en tenia una bona reserva o errada a la nevera
cam_00762_01326535170.wav,0.18,0.375000,0.217391,necessito un cub d'avecrem per fer-me el dinar,necessita un concret per fer-me el dinar
cam_08935_00390067645.wav,0.18,0.000000,0.000000,vam fer un projecte de petroquímica amb repsol l'any passat,vam fer un projecte de petroquímica amb repsol l'any passat
cam_03386_01287111611.wav,0.18,0.066667,0.058140,el big bang és el model cosmològic de l'univers que considera que aquest s'ha expandit,el big bang és el model cosmològic de l'univers que considera que aquest expandit
cam_06279_01307398413.wav,0.17,1.000000,0.902778,montserrat enfilem-nos al teulat i tastem si el vi de l'any ha sortit bo,un serrat
cam_08967_00221215400.wav,0.18,0.142857,0.025641,un dels temes de treball djoan ruiz i carbonell ha estat el dels discapacitats,un dels temes de treball de joan ruiz i carbonell ha estat el dels discapacitats
cam_00459_01578390631.wav,0.17,0.090909,0.037736,el diari de javier godó és el més llegit de catalunya,el diari de javier godó és el més llegit a catalunya
cam_02992_01624881549.wav,0.18,0.000000,0.000000,l'únic que sé d'els amics de les arts és que es tracta d'un grup de músics joves,l'únic que sé d'els amics de les arts és que es tracta d'un grup de músics joves
cam_08664_02002892736.wav,0.17,0.642857,0.600000,a barcelona tothom beu cervesa damm però a valència és més popular la mahou,a barcelona tothom beu cervesa
cam_03115_01829339115.wav,0.18,0.000000,0.000000,facebook és la xarxa social més famosa del món,facebook és la xarxa social més famosa del món
cam_00459_00160813708.wav,0.18,0.000000,0.000000,la torre agbar enlluerna tota la ciutat quan es fa de nit,la torre agbar enlluerna tota la ciutat quan es fa de nit
cam_04910_00004101997.wav,0.17,0.384615,0.507463,diuen que com el vallès no hi ha res però l'oriental o l'occidental,diuen que com el vallès no hi ha 
cam_08664_00602686824.wav,0.18,0.000000,0.000000,em sembla que la denise maestre està cridada a tenir un gran futur,em sembla que la denise maestre està cridada a tenir un gran futur
cam_04787_00531347264.wav,0.18,0.222222,0.090909,sant quirze del vallès és a prop de sabadell,sent quina del vallès és a prop de sabadell
cam_06705_01409008011.wav,0.17,0.555556,0.614754,el poeta reusenc del dinou joaquim bartrina va escriure en català i castellà temes existencials impregnats de romanticisme,el poeta reusenc del dinou joaquim bartrina va 
cam_08664_01662320089.wav,0.18,0.100000,0.061224,cesc fàbregas no era tan bo com tothom es pensava,s'es fàbregas no era tan bo com tothom es pensava
cam_00459_00453522588.wav,0.17,0.666667,0.564516,el diumenge s'esperen forts xàfecs pels voltants de riudarenes,el diumenge s'esperen forçava
cam_00762_01650781697.wav,0.18,0.666667,0.361702,a barcelona hi viuen més d'un milió de persones,a la corona i diuen llumins de persones
cam_08664_01583725436.wav,0.18,0.300000,0.120000,saps si bristol és a anglaterra o als estats units,sap si bristol anglaterra o als estats units
cam_04787_00983967597.wav,0.18,0.000000,0.000000,aquest web només accepta targetes mastercard,aquest web només accepta targetes mastercard
cam_06582_00764639024.wav,0.18,0.000000,0.000000,hi ha una visita preparada per anar a veure les vinyes de comte de caralt,hi ha una visita preparada per anar a veure les vinyes de comte de caralt
cam_00762_00456165791.wav,0.19,0.444444,0.181818,repsol va tenir una crisi fa uns quants anys,el sol matenir una crisi fa uns quants en
cam_02689_01046063374.wav,0.18,0.000000,0.000000,els nous pantalons de nike són prou bons per córrer,els nous pantalons de nike són prou bons per córrer
cam_03386_00103461479.wav,0.18,0.000000,0.000000,a sant julià de vilatorta encara es canten les tradicionals caramelles,a sant julià de vilatorta encara es canten les tradicionals caramelles
cam_08967_01325020888.wav,0.18,0.200000,0.089286,kia motors ha millorat molt la qualitat dels seus cotxes,i motors millorat molt la qualitat dels seus cotxes
cam_06705_01985250780.wav,0.17,0.000000,0.000000,el bisbe de solsona és jove,el bisbe de solsona és jove
cam_07140_00923042198.wav,0.18,0.000000,0.000000,els elàstics de mango em van grans,els elàstics de mango em van grans
cam_08664_01740593251.wav,0.19,0.000000,0.000000,va anar-se'n a lovaina per un intercanvi durant els seus anys universitaris,va anar-se'n a lovaina per un intercanvi durant els seus anys universitaris
cam_04484_01919318040.wav,0.17,0.100000,0.065217,a vilassar de dalt hi viu la meva amiga raquel,a vilassar dalt hi viu la meva amiga raquel
cam_04484_01082345005.wav,0.18,0.000000,0.000000,per què no li demanes a l'antònia que t'ajudi,per què no li demanes a l'antònia que t'ajudi
cam_04787_01681539363.wav,0.18,0.222222,0.118812,sempre m'ha cridat l'atenció la imatge de les ampolles d'anís del mono és una burla del senyor darwin,sempre m'agrada l'atenció la imatge les ampolles als del mono és una burla del senyor darwin
cam_06279_01107843560.wav,0.17,0.375000,0.188679,a brussel·les s'hi poden menjar uns musclos boníssims,a brussel·les i poder uns musclos boníssims
cam_06582_00613960778.wav,0.18,0.125000,0.102564,quan era petit era molt innocent creia que a la selva del camp hi havia lleons,quan era petit era molt innocent creia que la selva del camp hi havia 
cam_08967_00009716999.wav,0.18,0.000000,0.000000,diuen que melbourne és una de les ciutats més boniques d'austràlia,diuen que melbourne és una de les ciutats més boniques d'austràlia
cam_03115_01070929626.wav,0.17,0.769231,0.679487,ciments molins industrial és una de les empreses més famoses de silicon valley,ciments molins industrial
cam_00762_00434475933.wav,0.18,0.666667,0.454545,el banc hac essa be ce ha rebut molts diners públics per al seu refinançament,el banc establint públic per al seu finament
cam_02689_01318609760.wav,0.18,0.352941,0.170455,el meu amic pere viu a prop del circuit de silverstone i s'ha comprat un abonament anual,el meu amic pere viu a prop del circuit silverston i acurat una una ment anual
cam_04787_01594311147.wav,0.18,0.000000,0.000000,els nens surten de l'escola a un quart i mig de cinc,els nens surten de l'escola a un quart i mig de cinc
cam_04484_01024958015.wav,0.18,0.000000,0.000000,els jocs de mattel passen de pares a fills,els jocs de mattel passen de pares a fills
cam_00762_00652951943.wav,0.19,0.230769,0.196970,entenc que l'himàlaia és el nom de la serralada on hi ha l'everest,entre encalmada és el nom de la serralada on hi ha l'everest
cam_03115_00385083483.wav,0.18,0.000000,0.000000,vaig estar prenent el probiòtics d'almirall dos mesos,vaig estar prenent el probiòtics d'almirall dos mesos
cam_03386_02067324482.wav,0.18,0.000000,0.000000,l'empresa grup dos-cents no té gaire presència a europa,l'empresa grup dos-cents no té gaire presència a europa
cam_08967_01487141313.wav,0.18,0.000000,0.000000,el pernil que es fa a york és popular arreu del món,el pernil que es fa a york és popular arreu del món
cam_02689_01175157845.wav,0.17,0.900000,0.609375,carreteres autopistes i vies de tren travessen montcada i reixac,carreteres matisaran trabucaires
cam_06582_00595593009.wav,0.18,0.000000,0.000000,la meva cosina s'ha comprat una casa a alcoletge,la meva cosina s'ha comprat una casa a alcoletge
cam_03386_00015378337.wav,0.18,0.000000,0.000000,julia roberts canta i fa d'actriu,julia roberts canta i fa d'actriu
cam_02689_00152503628.wav,0.18,0.500000,0.183673,feia basarda veure saltar la gimnasta esther moya,feia basarda veure saltar la gent nostra ester molla
cam_07140_01510445750.wav,0.19,0.000000,0.000000,el meu cap segueix portant samarretes de metallica com si fos un adolescent,el meu cap segueix portant samarretes de metallica com si fos un adolescent
cam_03115_00450031165.wav,0.17,0.333333,0.078431,les últimes noticies sobre oracle no sonen gaire bé,les últimes noticies sobre oracle no són gairebé
cam_08664_01148458128.wav,0.18,0.000000,0.000000,només fa falta que truquis a motors automòbils i vehicles industrials,només fa falta que truquis a motors automòbils i vehicles industrials
cam_02689_01181488420.wav,0.18,0.000000,0.000000,desconec si hi ha relació entre la ciutat de winchester i l'escopeta del mateix nom,desconec si hi ha relació entre la ciutat de winchester i l'escopeta del mateix nom
cam_04484_00596967627.wav,0.17,0.000000,0.000000,el grup dusminguet era de la garriga,el grup dusminguet era de la garriga
cam_06279_01005249740.wav,0.18,0.000000,0.000000,la petroquímica total és d'origen francès,la petroquímica total és d'origen francès
cam_00459_02026899595.wav,0.18,0.000000,0.000000,els pròxims tres dies són festa a pennsilvània,els pròxims tres dies són festa a pennsilvània
cam_08664_00618508476.wav,0.18,0.307692,0.160920,annabel cervantes geògrafa de formació ha fet de l'escriptura la seva autèntica vocació,en haver-se vanta sagrada de formació ha fet de l'escriptura la seva autèntica vocació
cam_08967_00854040691.wav,0.18,0.000000,0.000000,vam anar amb tota la família a port aventura,vam anar amb tota la família a port aventura
cam_07140_00503262512.wav,0.18,0.375000,0.255814,els calçotets de calvin klein són molt cars,els que els soldats de calvin klein són molt cars
cam_02992_00267778831.wav,0.18,0.000000,0.000000,se sabia totes les cançons de david bisbal,se sabia totes les cançons de david bisbal
cam_08967_00964533114.wav,0.18,0.000000,0.000000,quins horaris té el viena de la cantonada,quins horaris té el viena de la cantonada
cam_08664_00687922932.wav,0.18,0.000000,0.000000,anem a santa cristina d'aro a casa dels pares de la marta,anem a santa cristina d'aro a casa dels pares de la marta
cam_02992_00360312868.wav,0.18,0.000000,0.000000,a alexandria hi havia un far i una biblioteca,a alexandria hi havia un far i una biblioteca
cam_00459_01941793932.wav,0.18,0.357143,0.246575,al pallars sobirà s'hi troba la pica d'estats el cim més alt de catalunya,el paràsit a la pica d'estats el cim més alt de catalunya
cam_06582_00507648012.wav,0.18,0.000000,0.000000,fa molt de temps que ningú no llegeix un poema de cerverí de girona fora d'un institut,fa molt de temps que ningú no llegeix un poema de cerverí de girona fora d'un institut
cam_04787_00691303412.wav,0.18,0.285714,0.113636,portland és la ciutat més important d'oregon,por las la ciutat més important d'oregon
cam_00762_01106975476.wav,0.18,0.000000,0.000000,és la sisena de la llista,és la sisena de la llista
cam_04910_00604826923.wav,0.18,0.000000,0.000000,quina moneda es fa servir a bulgària,quina moneda es fa servir a bulgària
cam_06279_00120377286.wav,0.18,0.300000,0.140351,aniré a buscar-te a la biblioteca de montornès del vallès,en era buscar a la biblioteca de montornès del vallès
cam_08935_01735810618.wav,0.18,0.384615,0.282051,recordo francesc ferrer i gironés amb la seva pipa parlant de la catalanofòbia,recordo francesc ferrer gironés amb la seva vida per la data
cam_00762_00707233531.wav,0.19,0.000000,0.000000,melendi va protagonitzar un espectacle lamentable en un avió,melendi va protagonitzar un espectacle lamentable en un avió
cam_08664_00975738029.wav,0.18,0.000000,0.000000,a pequín tenen un problema greu amb la pol·lució,a pequín tenen un problema greu amb la pol·lució
cam_07140_02090200224.wav,0.19,0.000000,0.000000,puc veure tres bilions d'estrelles des de la meva finestra,puc veure tres bilions d'estrelles des de la meva finestra
cam_04910_01927033795.wav,0.18,0.000000,0.000000,quasi tots els meus amics vénen de la comarca del ripollès,quasi tots els meus amics vénen de la comarca del ripollès
cam_07140_01182641676.wav,0.18,0.428571,0.384615,la gent odia o estima les pel·lícules de woody allen ningú es queda indiferent,la gent odia o estima les pel·lícules de diàleg en
cam_08664_01868592123.wav,0.18,0.166667,0.035714,no he viatjat mai a l'àfrica,no ha viatjat mai a l'àfrica
cam_06582_02089125799.wav,0.18,0.058824,0.011111,no sabia exactament on em trobava i preguntant em van informar que allò era premià de dalt,no sabia exactament on em trobava i preguntant en van informar que allò era premià de dalt
cam_00762_00017194398.wav,0.19,0.166667,0.125000,no sé si malgrat de mar és al maresme o la selva,no sé si malgrat de mar és del maresme o la fe
cam_08664_00352577868.wav,0.18,0.000000,0.000000,és el nou intent d'arribar a la presidència de la carme chacón,és el nou intent d'arribar a la presidència de la carme chacón
cam_08967_00455247520.wav,0.18,0.111111,0.044643,durant la guerra civil alguns soldats republicans van anar al kazakhstan per aprendre a pilotar avions de combat,durant la guerra civil alguns soldats republicans van anar al cas estan per aprendre a pilotar avions de combat
cam_06582_01523738649.wav,0.18,0.272727,0.308824,sant salvador de guardiola té dos nuclis antics guardiola i salelles,sant salvador de guardiola té dos nuclis antics
cam_04910_00013009896.wav,0.18,0.000000,0.000000,no sé ara però fa molts anys el periódico publicava notícies amb un llenguatge i un fons ideològic molt clars,no sé ara però fa molts anys el periódico publicava notícies amb un llenguatge i un fons ideològic molt clars
cam_08664_01902715247.wav,0.18,0.000000,0.000000,adidas ja no patrocina l'equip de bàsquet de manresa,adidas ja no patrocina l'equip de bàsquet de manresa
cam_02689_00586314832.wav,0.18,0.222222,0.218182,oleguer presas va passar del barça a l'ajax d'amsterdam,oleguer presas va passar del barça a las exacte
cam_08664_01139205850.wav,0.18,0.125000,0.078431,la pizzeria sorrento està regentada per un napolità,la pizzeria sorrento de regentada per un napolità
cam_07140_01066804372.wav,0.19,0.181818,0.113208,one direction és una de les bandes de pop més famoses,quan dirección és una de les bandes de pop més famoses
cam_03115_01335401471.wav,0.17,0.625000,0.560000,si vius al maresme i no saps què fer amb la ferralla truca a viuda clariana,si riu el maresme i amb la ferralla
cam_03386_00162067827.wav,0.18,0.000000,0.000000,arkana és un grup anglès de música electrònica,arkana és un grup anglès de música electrònica
cam_06582_01471082625.wav,0.18,0.000000,0.000000,retevisión és una empresa desapareguda que només apareix als llibres d'història,retevisión és una empresa desapareguda que només apareix als llibres d'història
cam_07140_01078758943.wav,0.18,0.200000,0.108696,vols venir demà amb mi al concert de lady gaga,vols venir demà amb mi al concert de la idea
cam_08664_01462674775.wav,0.18,0.333333,0.193548,dani pedrosa no sap fer anuncis,dani pedrosa no sap fent uns
cam_06582_00006842154.wav,0.18,0.000000,0.000000,josé luis garci era un director de cinema espanyol molt famós,josé luis garci era un director de cinema espanyol molt famós
cam_06705_01433549643.wav,0.18,0.000000,0.000000,el meu pare va néixer a tremp,el meu pare va néixer a tremp
cam_07140_01300081084.wav,0.18,0.333333,0.130435,sebastian vettel competeix amb l'equip ferrari,sebasti emet competeix amb l'equip ferrari
cam_02689_00234807274.wav,0.19,0.000000,0.000000,a l'aeroport de zuric hi fan escala molts vols internacionals,a l'aeroport de zuric hi fan escala molts vols internacionals
cam_02689_01977020607.wav,0.17,0.333333,0.193548,els vins d'alella són prou bons,els vins de lleis són prou bons
cam_03115_00885004780.wav,0.18,0.000000,0.000000,és una pica duravit preciosa,és una pica duravit preciosa
cam_06582_02062449891.wav,0.18,0.071429,0.038462,va anar a polònia pensant que sabia polonès i resulta que només parlava català,va anar a polònia pensant que s'havia polonès i resulta que només parlava català
cam_08935_00407058825.wav,0.18,0.000000,0.000000,bellvís és entre la noguera i el segrià,bellvís és entre la noguera i el segrià
cam_08664_00365668762.wav,0.18,0.000000,0.000000,l'aquàrium de barcelona el visiten molts grups escolars,l'aquàrium de barcelona el visiten molts grups escolars
cam_00762_01938293302.wav,0.18,0.375000,0.298246,l'empresa miralles fa tot tipus de màquines electròniques,l'empresa mireia fa tot tipus de anacròniques
cam_03115_00396373832.wav,0.18,0.000000,0.000000,viladecavalls és un nom amb un significat entenedor,viladecavalls és un nom amb un significat entenedor
cam_04910_00656066796.wav,0.19,0.000000,0.000000,miquel maria gibert és un senyor molt agradable amb aspecte de despistat,miquel maria gibert és un senyor molt agradable amb aspecte de despistat
cam_03115_01156293283.wav,0.17,0.500000,0.409836,a lleida es barallen amb els de saragossa per les obres d'art,a lleida es va amagar les obres d'art
cam_00762_00251667687.wav,0.18,0.142857,0.092308,aquest cap de setmana anirem a una casa rural a cassà de la selva,aquest cap de setmana i en una casa rural a cassà de la selva
cam_02689_01794123216.wav,0.18,0.666667,0.412500,creus que joan canongia gerona voldria presentar-se com a alcalde per vacarisses,creus que joan que no era un presentar-se com alcaldes
cam_06705_00400074739.wav,0.18,0.000000,0.000000,baixarem del metro a drassanes i passejarem per la rambla,baixarem del metro a drassanes i passejarem per la rambla
cam_06705_01768788913.wav,0.17,0.000000,0.000000,a l'estiu a sant jaume dels domenys hi fa una calor insuportable,a l'estiu a sant jaume dels domenys hi fa una calor insuportable
cam_00762_00971475346.wav,0.18,0.000000,0.000000,claríssimament a can lluís fan miralls,claríssimament a can lluís fan miralls
cam_00459_01604520740.wav,0.18,0.421053,0.420455,me'n faig creus de la gent que va a la platja a cubelles al costat de la central tèrmica,me faig creus de la gent que va a la platja a gestar
cam_08967_00105345490.wav,0.18,0.142857,0.047619,el cafè de burundi és d'altíssima qualitat,el cafè de burundi és altíssima qualitat
cam_08664_00865030571.wav,0.18,0.000000,0.000000,el primer treball de la meva filla va ser a ibèria,el primer treball de la meva filla va ser a ibèria
cam_04787_01492496853.wav,0.18,0.047619,0.061404,a causa d'un retard en la sortida del vol no van arribar a l'aeroport internacional de los angeles fins les quatre,a causa d'un retard en la sortida del vol no van arribar a europa internacional de los angeles fins les quatre
cam_03386_00616372135.wav,0.19,0.000000,0.000000,per reis em van regalar una cartera de pell de pell osona,per reis em van regalar una cartera de pell de pell osona
cam_04787_01730914942.wav,0.19,0.066667,0.030000,antonio garcía robledo nascut a la llagosta és un gran jugador d'handbol amb projecció internacional,antonio garcía robledo nascut a la llagosta és un gran jugador d'handbol en projecció internacional
cam_03386_01028284859.wav,0.18,0.000000,0.000000,quan un restaurant m'ofereix pepsi canvio de beguda,quan un restaurant m'ofereix pepsi canvio de beguda
cam_00762_01472908865.wav,0.18,0.222222,0.080000,ramon bosc fou un capellà de la catalunya medieval,amb un bosc fou un capellà de la catalunya medieval
cam_04910_00309060109.wav,0.19,0.181818,0.081967,durant molts anys mango va dominar el mercat de moda espanyol,durant molts anys mango va dominar el mercat de modes mayol
cam_06279_00162052305.wav,0.18,0.000000,0.000000,us en recordeu de la nena de l'anunci de catalana d'occident,us en recordeu de la nena de l'anunci de catalana d'occident
cam_08935_00917320564.wav,0.18,0.000000,0.000000,el pont de suert està situat al prepirineu,el pont de suert està situat al prepirineu
cam_02992_00673277313.wav,0.18,0.333333,0.181818,visitaré israel l'any que ve per entendre els problemes de la zona,visitaré en la nave per entendre els problemes de la zona
cam_06279_00867664194.wav,0.18,0.000000,0.000000,em fa patir veure joan quintana i paredes fent alpinisme de risc,em fa patir veure joan quintana i paredes fent alpinisme de risc
cam_08967_01046800454.wav,0.18,0.111111,0.096154,totes les proves les pots fer a laboratoris hartmann,totes les proves les pots fer a laboratoris han
cam_08967_00848648209.wav,0.18,0.444444,0.292683,gedia s'ha desfet de la seva seu a girona,desde fet de la seva seu girona
cam_06582_00402754252.wav,0.18,0.000000,0.000000,el david és l'hereu de la família güell,el david és l'hereu de la família güell
cam_08935_01286572213.wav,0.19,0.142857,0.074074,el rap de jordi hurtado i la seva fórmula màgica contra l'envelliment són famosos,el rap de jordi hurtado i la seva fórmula màgica contra la aliment són famosos
cam_02689_00154151931.wav,0.18,0.000000,0.000000,el sistema de recollida de dades conté nou mil línies de codi,el sistema de recollida de dades conté nou mil línies de codi
cam_06279_01347947062.wav,0.18,0.400000,0.172414,instakrupp té seu a catalunya però és una empresa alemanya,insta crua segur catalunya però és una empresa alemanya
cam_03115_01338123123.wav,0.18,0.125000,0.040816,m'agrada molt el vestit de les hostesses d'iberia,m'agrada molt el vestit de la hostesses d'iberia
cam_08664_01907524363.wav,0.18,0.142857,0.067568,a la meva taula de lectura tinc un llibre d'àngel brunet pendent de llegir,a la meva taula de lectura tinc un llibre d'anys al brunet pendent de llegir
cam_07140_00004556964.wav,0.18,0.857143,0.288889,ha mort el cantant nord-americà stevie wonder,amor del cantant nord-americà estiu en la
cam_02992_00607766393.wav,0.17,0.000000,0.000000,a l'estiu tota cuca viu,a l'estiu tota cuca viu
cam_02992_02126790788.wav,0.19,0.000000,0.000000,fer el cim de l'everest és un repte físic i psicològic,fer el cim de l'everest és un repte físic i psicològic
cam_04484_01710130999.wav,0.18,0.076923,0.044118,sant joan és una festa popular que se celebra el vint-i-tres de juny,sant joan és una festa volar que se celebra el vint-i-tres de juny
cam_08967_01075598700.wav,0.18,0.000000,0.000000,a torres de segre hi fan bona fruita de lleida,a torres de segre hi fan bona fruita de lleida
cam_08664_01937971212.wav,0.18,0.000000,0.000000,el carles puyol és nascut al pallars jussà,el carles puyol és nascut al pallars jussà
cam_03386_01892514262.wav,0.18,0.500000,0.489362,no he arribat a saber mai què se'n va fer de kevin jonas després de ser una estrella de disney,no he arribat a saber mai què se'n va fer que mitjons
cam_02992_01519155318.wav,0.18,0.055556,0.009009,tot visitant el castell de stirling vaig tenir molts problemes per entendre l'accent anglès que parlava el guia,tot visitant el castell de sterling vaig tenir molts problemes per entendre l'accent anglès que parlava el guia
cam_07140_00892797045.wav,0.19,0.000000,0.000000,en quin idioma es publiquen els llibres harper collins,en quin idioma es publiquen els llibres harper collins
cam_04910_02037609049.wav,0.18,0.000000,0.000000,l'any dos-cents cinquanta-tres després de crist va passar alguna cosa a roma,l'any dos-cents cinquanta-tres després de crist va passar alguna cosa a roma
cam_02689_00792774616.wav,0.18,0.428571,0.196078,m'agrada resoldre les torres d'hanoi per relaxar-me,m'agrada resoldre les torres de noi relaxar
cam_00762_01973644396.wav,0.18,0.000000,0.000000,la meva germana va néixer l'any setanta-vuit,la meva germana va néixer l'any setanta-vuit
cam_08967_00903419986.wav,0.18,0.214286,0.157895,un tarragoní viu a pyongyang i treballa pel govern militar de corea del nord,un tarragoní viu a paintball pel govern militar de corea del nord
cam_08967_01926518987.wav,0.18,0.000000,0.000000,he portat el cotxe al taller morató perquè em canviïn l'oli,he portat el cotxe al taller morató perquè em canviïn l'oli
cam_03386_01549011226.wav,0.18,0.357143,0.229730,rafael nadal és qui ha guanyat més títols del roland garros de la història,rafel nadal és qui ha guanyat més títols del roland garrós
cam_02689_01965641278.wav,0.18,0.000000,0.000000,la pobresa que es veu a calcuta és colpidora,la pobresa que es veu a calcuta és colpidora
cam_08935_01468410873.wav,0.18,0.000000,0.000000,música cervesa i futbol això és liverpool,música cervesa i futbol això és liverpool
cam_04910_00793060501.wav,0.18,0.000000,0.000000,quant val l'entrada del museu d'història de barcelona,quant val l'entrada del museu d'història de barcelona
cam_08664_00016038629.wav,0.18,0.400000,0.155172,abans myanmar es deia birmània i era una colònia britànica,abans hi ha mares a birmània i era una colònia britànica
cam_08967_00246578535.wav,0.18,0.000000,0.000000,el monestir de sant joan de les abadesses és molt antic,el monestir de sant joan de les abadesses és molt antic
