wav_filename,rtf,wer,cer,original,prediction
cam_08967_00651805032.wav,0.04,0.062500,0.021053,un altre dels reusencs notables va ser el geògraf historiador i escriptor josep iglésies i fort,un altre dels reusencs notables va ser el geògraf i historiador i escriptor josep iglésies i fort
cam_06582_01441333027.wav,0.06,0.181818,0.040000,els productes de johnson controls eurosit es distribueixen des de tarragona,els productes de johnson controls euro cid es distribueixen des de tarragona
cam_06705_01973373571.wav,0.05,0.222222,0.060000,a polinyà hi vaig treballar quan tenia divuit anys,a polinyà i baix treballar quan tenia divuit anys
cam_08935_00780612722.wav,0.05,0.176471,0.036364,si a l'escorxador frigorífic d'osona hi maten bestiar no m'hi trobareu pas perquè no m'agraden els escorxadors,si l escorxador frigorífic d'osona i maten bestiar no m'hi trobareu pas perquè no m'agraden els escorxadors
cam_04484_01901967713.wav,0.03,0.000000,0.000000,vint-i-dos cara de gos,vint-i-dos cara de gos
cam_02689_01304071204.wav,0.04,0.111111,0.066667,el vol cap a colòmbia feia escala a amsterdam,el vol cap a colòmbia sai escala a amsterdam
cam_00762_01755684641.wav,0.05,0.181818,0.030303,la campanya de micromecenatge espera recollir més de set mil euros,la campanya de micromecenatge esperar recollit més de set mil euros
cam_03386_00199994363.wav,0.04,0.000000,0.000000,fernando alonso té el coll molt gruixut perquè està molt fort,fernando alonso té el coll molt gruixut perquè està molt fort
cam_00459_01976101592.wav,0.04,0.000000,0.000000,el més conegut d'islàndia és el bacallà els volcans i l'equip nacional de futbol,el més conegut d'islàndia és el bacallà els volcans i l'equip nacional de futbol
cam_06279_00236303122.wav,0.04,0.000000,0.000000,la pedra gentil és una estructura del municipi de vallgorguina,la pedra gentil és una estructura del municipi de vallgorguina
cam_03386_01957675392.wav,0.04,0.000000,0.000000,penélope cruz és la parella de javier bardem,penélope cruz és la parella de javier bardem
cam_04484_01622288592.wav,0.03,0.000000,0.000000,hi ha hagut un incendi a lliçà d'amunt,hi ha hagut un incendi a lliçà d'amunt
cam_04484_01081254941.wav,0.04,0.125000,0.041667,m'agradaven tant les xocolatines milka que sempre en tenia una bona reserva guardada a la nevera,m'agradaven tant les xocolatines mil que que sempre en tenia una bona reserva guardada a la nevera
cam_00762_01326535170.wav,0.05,0.750000,0.217391,necessito un cub d'avecrem per fer-me el dinar,necessita un cop de decret per fer mel dinar
cam_08935_00390067645.wav,0.04,0.100000,0.016949,vam fer un projecte de petroquímica amb repsol l'any passat,vam fer un projecte de petroquímic amb repsol l'any passat
cam_03386_01287111611.wav,0.04,0.000000,0.000000,el big bang és el model cosmològic de l'univers que considera que aquest s'ha expandit,el big bang és el model cosmològic de l'univers que considera que aquest s'ha expandit
cam_06279_01307398413.wav,0.04,0.500000,0.125000,montserrat enfilem-nos al teulat i tastem si el vi de l'any ha sortit bo,montserrat enfilem les el taulat i t'estem si el vida l'any ha sortit bo
cam_08967_00221215400.wav,0.04,0.142857,0.025641,un dels temes de treball djoan ruiz i carbonell ha estat el dels discapacitats,un dels temes de treball de joan ruiz i carbonell ha estat el dels discapacitats
cam_00459_01578390631.wav,0.03,0.090909,0.037736,el diari de javier godó és el més llegit de catalunya,el diari de javier godó és el més llegit a catalunya
cam_02992_01624881549.wav,0.04,0.058824,0.012500,l'únic que sé d'els amics de les arts és que es tracta d'un grup de músics joves,l'únic que sé dels amics de les arts és que es tracta d'un grup de músics joves
cam_08664_02002892736.wav,0.04,0.214286,0.066667,a barcelona tothom beu cervesa damm però a valència és més popular la mahou,a barcelona tothom veu cervesa damm però valència és més popular la mou
cam_03115_01829339115.wav,0.03,0.111111,0.130435,facebook és la xarxa social més famosa del món,feisbuc és la xarxa social més famosa del món
cam_00459_00160813708.wav,0.04,0.000000,0.000000,la torre agbar enlluerna tota la ciutat quan es fa de nit,la torre agbar enlluerna tota la ciutat quan es fa de nit
cam_04910_00004101997.wav,0.04,0.000000,0.000000,diuen que com el vallès no hi ha res però l'oriental o l'occidental,diuen que com el vallès no hi ha res però l'oriental o l'occidental
cam_08664_00602686824.wav,0.03,0.000000,0.000000,em sembla que la denise maestre està cridada a tenir un gran futur,em sembla que la denise maestre està cridada a tenir un gran futur
cam_04787_00531347264.wav,0.03,0.000000,0.000000,sant quirze del vallès és a prop de sabadell,sant quirze del vallès és a prop de sabadell
cam_06705_01409008011.wav,0.04,0.055556,0.024590,el poeta reusenc del dinou joaquim bartrina va escriure en català i castellà temes existencials impregnats de romanticisme,el poeta el reusenc del dinou joaquim bartrina va escriure en català i castellà temes existencials impregnats de romanticisme
cam_08664_01662320089.wav,0.04,0.000000,0.000000,cesc fàbregas no era tan bo com tothom es pensava,cesc fàbregas no era tan bo com tothom es pensava
cam_00459_00453522588.wav,0.03,0.111111,0.016129,el diumenge s'esperen forts xàfecs pels voltants de riudarenes,el diumenge s'esperen fort xàfecs pels voltants de riudarenes
cam_00762_01650781697.wav,0.04,0.333333,0.106383,a barcelona hi viuen més d'un milió de persones,a barcelona i dir on més d'un milió de persones
cam_08664_01583725436.wav,0.03,0.300000,0.080000,saps si bristol és a anglaterra o als estats units,sap si bristol és anglaterra o els estats units
cam_04787_00983967597.wav,0.03,0.333333,0.022727,aquest web només accepta targetes mastercard,aquest web només accepta targetes master card
cam_06582_00764639024.wav,0.03,0.133333,0.054795,hi ha una visita preparada per anar a veure les vinyes de comte de caralt,hi ha una visita preparada per anar a veure les vinyes de compte de queralt
cam_00762_00456165791.wav,0.07,0.222222,0.068182,repsol va tenir una crisi fa uns quants anys,el sol va tenir una crisi fa uns quants anys
cam_02689_01046063374.wav,0.04,0.200000,0.098039,els nous pantalons de nike són prou bons per córrer,els nous pantalons en aic són prou bons per córrer
cam_03386_00103461479.wav,0.04,0.000000,0.000000,a sant julià de vilatorta encara es canten les tradicionals caramelles,a sant julià de vilatorta encara es canten les tradicionals caramelles
cam_08967_01325020888.wav,0.04,0.100000,0.035714,kia motors ha millorat molt la qualitat dels seus cotxes,i motors ha millorat molt la qualitat dels seus cotxes
cam_06705_01985250780.wav,0.03,0.166667,0.074074,el bisbe de solsona és jove,el bisbe de solsona i jove
cam_07140_00923042198.wav,0.04,0.428571,0.117647,els elàstics de mango em van grans,els a les tics de mango em van grans
cam_08664_01740593251.wav,0.04,0.000000,0.000000,va anar-se'n a lovaina per un intercanvi durant els seus anys universitaris,va anar-se'n a lovaina per un intercanvi durant els seus anys universitaris
cam_04484_01919318040.wav,0.03,0.000000,0.000000,a vilassar de dalt hi viu la meva amiga raquel,a vilassar de dalt hi viu la meva amiga raquel
cam_04484_01082345005.wav,0.03,0.222222,0.022222,per què no li demanes a l'antònia que t'ajudi,perquè no li demanes a l'antònia que t'ajudi
cam_04787_01681539363.wav,0.04,0.111111,0.049505,sempre m'ha cridat l'atenció la imatge de les ampolles d'anís del mono és una burla del senyor darwin,sempre m'ha cridat l'atenció la imatge les ampolles anís del mono és una burla del senyor darwin
cam_06279_01107843560.wav,0.04,0.125000,0.037736,a brussel·les s'hi poden menjar uns musclos boníssims,a brussel·les si poden menjar uns musclos boníssims
cam_06582_00613960778.wav,0.04,0.062500,0.025641,quan era petit era molt innocent creia que a la selva del camp hi havia lleons,quan era petit era molt innocent creia que la selva del camp hi havia lleons
cam_08967_00009716999.wav,0.04,0.000000,0.000000,diuen que melbourne és una de les ciutats més boniques d'austràlia,diuen que melbourne és una de les ciutats més boniques d'austràlia
cam_03115_01070929626.wav,0.03,0.000000,0.000000,ciments molins industrial és una de les empreses més famoses de silicon valley,ciments molins industrial és una de les empreses més famoses de silicon valley
cam_00762_00434475933.wav,0.05,0.666667,0.298701,el banc hac essa be ce ha rebut molts diners públics per al seu refinançament,el van a ésser bé t ha rebut molts diner públic per al seu fill bé finalment
cam_02689_01318609760.wav,0.04,0.176471,0.079545,el meu amic pere viu a prop del circuit de silverstone i s'ha comprat un abonament anual,el meu amic pere vigo prop circuit de silverstone i s'ha comprat un abonament anual
cam_04787_01594311147.wav,0.03,0.083333,0.038462,els nens surten de l'escola a un quart i mig de cinc,els nens surten de l'escola un quart i mig de cinc
cam_04484_01024958015.wav,0.03,0.000000,0.000000,els jocs de mattel passen de pares a fills,els jocs de mattel passen de pares a fills
cam_00762_00652951943.wav,0.05,0.153846,0.121212,entenc que l'himàlaia és el nom de la serralada on hi ha l'everest,entenem que l'himàlaia és el nom de la serralada on hi ha elevés
cam_03115_00385083483.wav,0.04,0.375000,0.075472,vaig estar prenent el probiòtics d'almirall dos mesos,vaig estar prenent els probiòtics del mirall dos mesos
cam_03386_02067324482.wav,0.04,0.222222,0.072727,l'empresa grup dos-cents no té gaire presència a europa,l'empresa grup docents no té gaire presència europa
cam_08967_01487141313.wav,0.04,0.083333,0.019608,el pernil que es fa a york és popular arreu del món,el pernil que es fa i york és popular arreu del món
cam_02689_01175157845.wav,0.04,0.100000,0.031250,carreteres autopistes i vies de tren travessen montcada i reixac,carreteres autopistes i vies de tren travessa montcada i reixac
cam_06582_00595593009.wav,0.03,0.111111,0.041667,la meva cosina s'ha comprat una casa a alcoletge,la meva cosines s'ha comprat una casa a alcoletge
cam_03386_00015378337.wav,0.04,0.166667,0.030303,julia roberts canta i fa d'actriu,júlia roberts canta i fa d'actriu
cam_02689_00152503628.wav,0.03,0.375000,0.163265,feia basarda veure saltar la gimnasta esther moya,feia basarda veure saltar la gimnàs traster molla
cam_07140_01510445750.wav,0.04,0.076923,0.026667,el meu cap segueix portant samarretes de metallica com si fos un adolescent,el meu cap segueix portant samarretes de metàl·lica com si fos un adolescent
cam_03115_00450031165.wav,0.03,0.333333,0.039216,les últimes noticies sobre oracle no sonen gaire bé,les últimes notícies sobre oracle no sonen gairebé
cam_08664_01148458128.wav,0.04,0.000000,0.000000,només fa falta que truquis a motors automòbils i vehicles industrials,només fa falta que truquis a motors automòbils i vehicles industrials
cam_02689_01181488420.wav,0.04,0.200000,0.084337,desconec si hi ha relació entre la ciutat de winchester i l'escopeta del mateix nom,desconec si a relació entre la ciutat de winchester i l'escopeta la mateix nom
cam_04484_00596967627.wav,0.03,0.000000,0.000000,el grup dusminguet era de la garriga,el grup dusminguet era de la garriga
cam_06279_01005249740.wav,0.04,0.000000,0.000000,la petroquímica total és d'origen francès,la petroquímica total és d'origen francès
cam_00459_02026899595.wav,0.03,0.000000,0.000000,els pròxims tres dies són festa a pennsilvània,els pròxims tres dies són festa a pennsilvània
cam_08664_00618508476.wav,0.04,0.076923,0.011494,annabel cervantes geògrafa de formació ha fet de l'escriptura la seva autèntica vocació,anabel cervantes geògrafa de formació ha fet de l'escriptura la seva autèntica vocació
cam_08967_00854040691.wav,0.04,0.000000,0.000000,vam anar amb tota la família a port aventura,vam anar amb tota la família a port aventura
cam_07140_00503262512.wav,0.04,0.000000,0.000000,els calçotets de calvin klein són molt cars,els calçotets de calvin klein són molt cars
cam_02992_00267778831.wav,0.04,0.000000,0.000000,se sabia totes les cançons de david bisbal,se sabia totes les cançons de david bisbal
cam_08967_00964533114.wav,0.03,0.250000,0.073171,quins horaris té el viena de la cantonada,quins horaris tir al viena de la cantonada
cam_08664_00687922932.wav,0.04,0.000000,0.000000,anem a santa cristina d'aro a casa dels pares de la marta,anem a santa cristina d'aro a casa dels pares de la marta
cam_02992_00360312868.wav,0.04,0.000000,0.000000,a alexandria hi havia un far i una biblioteca,a alexandria hi havia un far i una biblioteca
cam_00459_01941793932.wav,0.04,0.071429,0.013699,al pallars sobirà s'hi troba la pica d'estats el cim més alt de catalunya,el pallars sobirà s'hi troba la pica d'estats el cim més alt de catalunya
cam_06582_00507648012.wav,0.04,0.000000,0.000000,fa molt de temps que ningú no llegeix un poema de cerverí de girona fora d'un institut,fa molt de temps que ningú no llegeix un poema de cerverí de girona fora d'un institut
cam_04787_00691303412.wav,0.04,0.428571,0.090909,portland és la ciutat més important d'oregon,port la més la ciutat més important d'oregon
cam_00762_01106975476.wav,0.08,0.333333,0.320000,és la sisena de la llista,és una l'oficina de la llista
cam_04910_00604826923.wav,0.04,0.285714,0.055556,quina moneda es fa servir a bulgària,quina monedes fa servir a bulgària
cam_06279_00120377286.wav,0.04,0.200000,0.070175,aniré a buscar-te a la biblioteca de montornès del vallès,aniré a buscar de la biblioteca de montornès del vallès
cam_08935_01735810618.wav,0.04,0.153846,0.051282,recordo francesc ferrer i gironés amb la seva pipa parlant de la catalanofòbia,recordo francesc ferrer i gironès amb la seva pipa parlant de catalanofòbia
cam_00762_00707233531.wav,0.04,0.000000,0.000000,melendi va protagonitzar un espectacle lamentable en un avió,melendi va protagonitzar un espectacle lamentable en un avió
cam_08664_00975738029.wav,0.03,0.000000,0.000000,a pequín tenen un problema greu amb la pol·lució,a pequín tenen un problema greu amb la pol·lució
cam_07140_02090200224.wav,0.04,0.100000,0.017241,puc veure tres bilions d'estrelles des de la meva finestra,puc veure tres milions d'estrelles des de la meva finestra
cam_04910_01927033795.wav,0.04,0.000000,0.000000,quasi tots els meus amics vénen de la comarca del ripollès,quasi tots els meus amics vénen de la comarca del ripollès
cam_07140_01182641676.wav,0.04,0.142857,0.038462,la gent odia o estima les pel·lícules de woody allen ningú es queda indiferent,la gent odia ho estimen les pel·lícules de woody allen ningú es queda indiferent
cam_08664_01868592123.wav,0.03,0.000000,0.000000,no he viatjat mai a l'àfrica,no he viatjat mai a l'àfrica
cam_06582_02089125799.wav,0.04,0.000000,0.000000,no sabia exactament on em trobava i preguntant em van informar que allò era premià de dalt,no sabia exactament on em trobava i preguntant em van informar que allò era premià de dalt
cam_00762_00017194398.wav,0.04,0.083333,0.041667,no sé si malgrat de mar és al maresme o la selva,no sé si malgrat de mar és del maresme o la selva
cam_08664_00352577868.wav,0.04,0.000000,0.000000,és el nou intent d'arribar a la presidència de la carme chacón,és el nou intent d'arribar a la presidència de la carme chacón
cam_08967_00455247520.wav,0.04,0.000000,0.000000,durant la guerra civil alguns soldats republicans van anar al kazakhstan per aprendre a pilotar avions de combat,durant la guerra civil alguns soldats republicans van anar al kazakhstan per aprendre a pilotar avions de combat
cam_06582_01523738649.wav,0.05,0.000000,0.000000,sant salvador de guardiola té dos nuclis antics guardiola i salelles,sant salvador de guardiola té dos nuclis antics guardiola i salelles
cam_04910_00013009896.wav,0.04,0.000000,0.000000,no sé ara però fa molts anys el periódico publicava notícies amb un llenguatge i un fons ideològic molt clars,no sé ara però fa molts anys el periódico publicava notícies amb un llenguatge i un fons ideològic molt clars
cam_08664_01902715247.wav,0.04,0.000000,0.000000,adidas ja no patrocina l'equip de bàsquet de manresa,adidas ja no patrocina l'equip de bàsquet de manresa
cam_02689_00586314832.wav,0.06,0.333333,0.200000,oleguer presas va passar del barça a l'ajax d'amsterdam,oleguer presas va passar del barça a lhasa examen rodant
cam_08664_01139205850.wav,0.04,0.250000,0.137255,la pizzeria sorrento està regentada per un napolità,la pizzeria sorrento està regentada per una política
cam_07140_01066804372.wav,0.04,0.272727,0.075472,one direction és una de les bandes de pop més famoses,o en dirección és una de les bandes de pop més famoses
cam_03115_01335401471.wav,0.03,0.000000,0.000000,si vius al maresme i no saps què fer amb la ferralla truca a viuda clariana,si vius al maresme i no saps què fer amb la ferralla truca a viuda clariana
cam_03386_00162067827.wav,0.03,0.250000,0.086957,arkana és un grup anglès de música electrònica,erc anna és un grup anglès de música electrònica
cam_06582_01471082625.wav,0.04,0.000000,0.000000,retevisión és una empresa desapareguda que només apareix als llibres d'història,retevisión és una empresa desapareguda que només apareix als llibres d'història
cam_07140_01078758943.wav,0.04,0.300000,0.108696,vols venir demà amb mi al concert de lady gaga,vols venir demà amb mi el concert de la idea gaga
cam_08664_01462674775.wav,0.03,0.000000,0.000000,dani pedrosa no sap fer anuncis,dani pedrosa no sap fer anuncis
cam_06582_00006842154.wav,0.04,0.000000,0.000000,josé luis garci era un director de cinema espanyol molt famós,josé luis garci era un director de cinema espanyol molt famós
cam_06705_01433549643.wav,0.03,0.000000,0.000000,el meu pare va néixer a tremp,el meu pare va néixer a tremp
cam_07140_01300081084.wav,0.04,0.000000,0.000000,sebastian vettel competeix amb l'equip ferrari,sebastian vettel competeix amb l'equip ferrari
cam_02689_00234807274.wav,0.04,0.100000,0.016393,a l'aeroport de zuric hi fan escala molts vols internacionals,a l'aeroport de zuric i fan escala molts vols internacionals
cam_02689_01977020607.wav,0.03,0.000000,0.000000,els vins d'alella són prou bons,els vins d'alella són prou bons
cam_03115_00885004780.wav,0.03,0.400000,0.107143,és una pica duravit preciosa,és una picadora vit preciosa
cam_06582_02062449891.wav,0.04,0.071429,0.038462,va anar a polònia pensant que sabia polonès i resulta que només parlava català,va anar a polònia pensant que s'havia polonès i resulta que només parlava català
cam_08935_00407058825.wav,0.04,0.000000,0.000000,bellvís és entre la noguera i el segrià,bellvís és entre la noguera i el segrià
cam_08664_00365668762.wav,0.03,0.000000,0.000000,l'aquàrium de barcelona el visiten molts grups escolars,l'aquàrium de barcelona el visiten molts grups escolars
cam_00762_01938293302.wav,0.04,0.125000,0.087719,l'empresa miralles fa tot tipus de màquines electròniques,l'empresa mireia fa tot tipus de màquines electròniques
cam_03115_00396373832.wav,0.03,0.000000,0.000000,viladecavalls és un nom amb un significat entenedor,viladecavalls és un nom amb un significat entenedor
cam_04910_00656066796.wav,0.04,0.083333,0.013889,miquel maria gibert és un senyor molt agradable amb aspecte de despistat,miquel maria gilbert és un senyor molt agradable amb aspecte de despistat
cam_03115_01156293283.wav,0.03,0.000000,0.000000,a lleida es barallen amb els de saragossa per les obres d'art,a lleida es barallen amb els de saragossa per les obres d'art
cam_00762_00251667687.wav,0.04,0.071429,0.030769,aquest cap de setmana anirem a una casa rural a cassà de la selva,aquest cap de setmana aniré a una casa rural a cassà de la selva
cam_02689_01794123216.wav,0.03,0.333333,0.087500,creus que joan canongia gerona voldria presentar-se com a alcalde per vacarisses,creus que joan canonja gerona podria presentar-se com alcalde però vacarisses
cam_06705_00400074739.wav,0.03,0.000000,0.000000,baixarem del metro a drassanes i passejarem per la rambla,baixarem del metro a drassanes i passejarem per la rambla
cam_06705_01768788913.wav,0.04,0.083333,0.015625,a l'estiu a sant jaume dels domenys hi fa una calor insuportable,a l'estiu a sant jaume dels domenys i fa una calor insuportable
cam_00762_00971475346.wav,0.04,0.500000,0.236842,claríssimament a can lluís fan miralls,l'aristide moment a can lluís fan mirall
cam_00459_01604520740.wav,0.03,0.105263,0.056818,me'n faig creus de la gent que va a la platja a cubelles al costat de la central tèrmica,maneig creus de la gent que va a la platja a cubelles al costat de la central tèrmica
cam_08967_00105345490.wav,0.05,0.000000,0.000000,el cafè de burundi és d'altíssima qualitat,el cafè de burundi és d'altíssima qualitat
cam_08664_00865030571.wav,0.04,0.000000,0.000000,el primer treball de la meva filla va ser a ibèria,el primer treball de la meva filla va ser a ibèria
cam_04787_01492496853.wav,0.04,0.047619,0.008772,a causa d'un retard en la sortida del vol no van arribar a l'aeroport internacional de los angeles fins les quatre,a causa d'un retard en la sortida del vol no van arribar a l'aeroport internacional de los àngeles fins les quatre
cam_03386_00616372135.wav,0.04,0.166667,0.070175,per reis em van regalar una cartera de pell de pell osona,barris em van regalar una cartera de pell de pell osona
cam_04787_01730914942.wav,0.04,0.000000,0.000000,antonio garcía robledo nascut a la llagosta és un gran jugador d'handbol amb projecció internacional,antonio garcía robledo nascut a la llagosta és un gran jugador d'handbol amb projecció internacional
cam_03386_01028284859.wav,0.04,0.000000,0.000000,quan un restaurant m'ofereix pepsi canvio de beguda,quan un restaurant m'ofereix pepsi canvio de beguda
cam_00762_01472908865.wav,0.04,0.111111,0.020000,ramon bosc fou un capellà de la catalunya medieval,ramon bosch fou un capellà de la catalunya medieval
cam_04910_00309060109.wav,0.03,0.000000,0.000000,durant molts anys mango va dominar el mercat de moda espanyol,durant molts anys mango va dominar el mercat de moda espanyol
cam_06279_00162052305.wav,0.04,0.181818,0.016667,us en recordeu de la nena de l'anunci de catalana d'occident,us enrecordeu de la nena de l'anunci de catalana d'occident
cam_08935_00917320564.wav,0.04,0.000000,0.000000,el pont de suert està situat al prepirineu,el pont de suert està situat al prepirineu
cam_02992_00673277313.wav,0.04,0.166667,0.045455,visitaré israel l'any que ve per entendre els problemes de la zona,visitar israel l'any que bé per entendre els problemes de la zona
cam_06279_00867664194.wav,0.04,0.000000,0.000000,em fa patir veure joan quintana i paredes fent alpinisme de risc,em fa patir veure joan quintana i paredes fent alpinisme de risc
cam_08967_01046800454.wav,0.05,0.333333,0.250000,totes les proves les pots fer a laboratoris hartmann,totes les proves les pots filla de laboratoris augmentar
cam_08967_00848648209.wav,0.04,0.444444,0.268293,gedia s'ha desfet de la seva seu a girona,gili ésser desfet de la seva seu gironès
cam_06582_00402754252.wav,0.03,0.000000,0.000000,el david és l'hereu de la família güell,el david és l'hereu de la família güell
cam_08935_01286572213.wav,0.05,0.000000,0.000000,el rap de jordi hurtado i la seva fórmula màgica contra l'envelliment són famosos,el rap de jordi hurtado i la seva fórmula màgica contra l'envelliment són famosos
cam_02689_00154151931.wav,0.04,0.000000,0.000000,el sistema de recollida de dades conté nou mil línies de codi,el sistema de recollida de dades conté nou mil línies de codi
cam_06279_01347947062.wav,0.04,0.400000,0.155172,instakrupp té seu a catalunya però és una empresa alemanya,dins de grup de seu a catalunya però és una empresa alemanya
cam_03115_01338123123.wav,0.03,0.125000,0.020408,m'agrada molt el vestit de les hostesses d'iberia,m'agrada molt el vestit de les hostesses d'ibèria
cam_08664_01907524363.wav,0.04,0.142857,0.081081,a la meva taula de lectura tinc un llibre d'àngel brunet pendent de llegir,a la meva taula de lectura ha tingut llibre d'àngel brunet pendent de llegir
cam_07140_00004556964.wav,0.04,0.428571,0.155556,ha mort el cantant nord-americà stevie wonder,ha mort del cantant nord-americà estiu ander
cam_02992_00607766393.wav,0.03,0.000000,0.000000,a l'estiu tota cuca viu,a l'estiu tota cuca viu
cam_02992_02126790788.wav,0.03,0.000000,0.000000,fer el cim de l'everest és un repte físic i psicològic,fer el cim de l'everest és un repte físic i psicològic
cam_04484_01710130999.wav,0.04,0.076923,0.044118,sant joan és una festa popular que se celebra el vint-i-tres de juny,sant joan és una festa volar que se celebra el vint-i-tres de juny
cam_08967_01075598700.wav,0.04,0.100000,0.021739,a torres de segre hi fan bona fruita de lleida,a torres de segre i fan bona fruita de lleida
cam_08664_01937971212.wav,0.04,0.000000,0.000000,el carles puyol és nascut al pallars jussà,el carles puyol és nascut al pallars jussà
cam_03386_01892514262.wav,0.04,0.100000,0.021277,no he arribat a saber mai què se'n va fer de kevin jonas després de ser una estrella de disney,no he arribat a saber mai que se'n va fer de kevin jones després de ser una estrella de disney
cam_02992_01519155318.wav,0.04,0.222222,0.063063,tot visitant el castell de stirling vaig tenir molts problemes per entendre l'accent anglès que parlava el guia,tot visitant el castell d'estil em vaig tenir molts problemes per entendre l accent anglès que parlava el guia
cam_07140_00892797045.wav,0.04,0.000000,0.000000,en quin idioma es publiquen els llibres harper collins,en quin idioma es publiquen els llibres harper collins
cam_04910_02037609049.wav,0.04,0.166667,0.065789,l'any dos-cents cinquanta-tres després de crist va passar alguna cosa a roma,l'any docent cinquanta-tres després de crist va passar alguna cosa roma
cam_02689_00792774616.wav,0.03,0.571429,0.254902,m'agrada resoldre les torres d'hanoi per relaxar-me,m'agrada resoldre les torres de hanoi pròlegs l'examen
cam_00762_01973644396.wav,0.04,0.285714,0.068182,la meva germana va néixer l'any setanta-vuit,la meva germana va néixer a l'any setantavuit
cam_08967_00903419986.wav,0.04,0.142857,0.131579,un tarragoní viu a pyongyang i treballa pel govern militar de corea del nord,interrogar unir viu a pyongyang i treballa pel govern militar de corea del nord
cam_08967_01926518987.wav,0.04,0.090909,0.033898,he portat el cotxe al taller morató perquè em canviïn l'oli,i portat el cotxe al taller morató perquè em canviïn l'oli
